League;Date;Get;Pay;Value;Confidence
Ancestor;2023-10-29;Chaos Orb;Wild Crystallised Lifeforce;20.68737;High
Ancestor;2023-10-30;Chaos Orb;Wild Crystallised Lifeforce;20.7395;High
Ancestor;2023-10-31;Chaos Orb;Wild Crystallised Lifeforce;20.84625;High
Ancestor;2023-11-01;Chaos Orb;Wild Crystallised Lifeforce;20.82915;High
Ancestor;2023-11-02;Chaos Orb;Wild Crystallised Lifeforce;21.60018;High
Ancestor;2023-11-03;Chaos Orb;Wild Crystallised Lifeforce;21.61728;High
Ancestor;2023-11-04;Chaos Orb;Wild Crystallised Lifeforce;21.684;High
Ancestor;2023-11-05;Chaos Orb;Wild Crystallised Lifeforce;22.101;High
Ancestor;2023-11-06;Chaos Orb;Wild Crystallised Lifeforce;21.9342;High
Ancestor;2023-11-07;Chaos Orb;Wild Crystallised Lifeforce;22.3512;High
Ancestor;2023-11-08;Chaos Orb;Wild Crystallised Lifeforce;22.518;High
Ancestor;2023-11-09;Chaos Orb;Wild Crystallised Lifeforce;22.51383;High
Ancestor;2023-11-10;Chaos Orb;Wild Crystallised Lifeforce;22.4763;High
Ancestor;2023-11-11;Chaos Orb;Wild Crystallised Lifeforce;22.50549;High
Ancestor;2023-11-12;Chaos Orb;Wild Crystallised Lifeforce;22.49715;High
Ancestor;2023-11-13;Chaos Orb;Wild Crystallised Lifeforce;22.7265;High
Ancestor;2023-11-14;Chaos Orb;Wild Crystallised Lifeforce;22.74735;High
Ancestor;2023-11-15;Chaos Orb;Wild Crystallised Lifeforce;23.10305;High
Ancestor;2023-11-16;Chaos Orb;Wild Crystallised Lifeforce;23.19854;High
Ancestor;2023-11-17;Chaos Orb;Wild Crystallised Lifeforce;23.17978;High
Ancestor;2023-11-18;Chaos Orb;Wild Crystallised Lifeforce;24.4362;High
Ancestor;2023-11-19;Chaos Orb;Wild Crystallised Lifeforce;25.24518;High
Ancestor;2023-11-20;Chaos Orb;Wild Crystallised Lifeforce;25.32024;High
Ancestor;2023-11-21;Chaos Orb;Wild Crystallised Lifeforce;24.55755;High
Ancestor;2023-11-22;Chaos Orb;Wild Crystallised Lifeforce;24.91992;High
Ancestor;2023-11-23;Chaos Orb;Wild Crystallised Lifeforce;9.65035;High
Ancestor;2023-11-24;Chaos Orb;Wild Crystallised Lifeforce;4.86073;High
Ancestor;2023-11-25;Chaos Orb;Wild Crystallised Lifeforce;11.9262;High
Ancestor;2023-11-26;Chaos Orb;Wild Crystallised Lifeforce;24.32778;High
Ancestor;2023-11-27;Chaos Orb;Wild Crystallised Lifeforce;24.32778;High
Ancestor;2023-11-28;Chaos Orb;Wild Crystallised Lifeforce;24.186;High
Ancestor;2023-11-29;Chaos Orb;Wild Crystallised Lifeforce;24.603;High
Ancestor;2023-11-30;Chaos Orb;Wild Crystallised Lifeforce;22.0365;High
Ancestor;2023-12-01;Chaos Orb;Wild Crystallised Lifeforce;0.028;High
Ancestor;2023-12-02;Chaos Orb;Wild Crystallised Lifeforce;0;High
Ancestor;2023-12-03;Chaos Orb;Wild Crystallised Lifeforce;0;High
Ancestor;2023-12-04;Chaos Orb;Wild Crystallised Lifeforce;0;High
Ancestor;2023-12-05;Chaos Orb;Wild Crystallised Lifeforce;0;High
Ancestor;2023-08-19;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-20;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-21;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-22;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-23;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-24;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-25;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-08-26;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-08-27;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-08-28;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-08-29;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-08-30;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-08-31;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-01;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-02;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-03;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-04;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-05;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-06;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-07;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-08;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-09;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-10;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-11;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-12;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-13;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-14;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-15;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-16;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-17;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-18;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-19;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-20;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-21;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-22;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-23;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-24;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-25;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-26;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-27;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-28;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-29;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-09-30;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-01;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-02;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-03;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-04;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-05;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-06;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-07;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-08;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-09;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-10;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-11;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-12;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-13;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-14;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-15;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-16;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-17;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-18;Accelerating Catalyst;Chaos Orb;3;High
Ancestor;2023-10-19;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-20;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-21;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-22;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-23;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-24;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-25;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-26;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-27;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-28;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-29;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-30;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-10-31;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-01;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-02;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-03;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-04;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-05;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-06;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-07;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-08;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-09;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-10;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-11;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-12;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-13;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-14;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-15;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-16;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-17;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-18;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-19;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-20;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-21;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-22;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-23;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-24;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-25;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-26;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-27;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-28;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-29;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-11-30;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-12-01;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-12-02;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-12-03;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-12-04;Accelerating Catalyst;Chaos Orb;2;High
Ancestor;2023-12-05;Accelerating Catalyst;Chaos Orb;1;High
Ancestor;2023-08-19;Chaos Orb;Vivid Crystallised Lifeforce;100;Medium
Ancestor;2023-08-20;Chaos Orb;Vivid Crystallised Lifeforce;84;High
Ancestor;2023-08-21;Chaos Orb;Vivid Crystallised Lifeforce;71.8;High
Ancestor;2023-08-22;Chaos Orb;Vivid Crystallised Lifeforce;64.4;High
Ancestor;2023-08-23;Chaos Orb;Vivid Crystallised Lifeforce;57;High
Ancestor;2023-08-24;Chaos Orb;Vivid Crystallised Lifeforce;55;High
Ancestor;2023-08-25;Chaos Orb;Vivid Crystallised Lifeforce;54;High
Ancestor;2023-08-26;Chaos Orb;Vivid Crystallised Lifeforce;50;High
Ancestor;2023-08-27;Chaos Orb;Vivid Crystallised Lifeforce;47;High
Ancestor;2023-08-28;Chaos Orb;Vivid Crystallised Lifeforce;47.5;High
Ancestor;2023-08-29;Chaos Orb;Vivid Crystallised Lifeforce;45;High
Ancestor;2023-08-30;Chaos Orb;Vivid Crystallised Lifeforce;42;High
Ancestor;2023-08-31;Chaos Orb;Vivid Crystallised Lifeforce;40;High
Ancestor;2023-09-01;Chaos Orb;Vivid Crystallised Lifeforce;37.87134;High
Ancestor;2023-09-02;Chaos Orb;Vivid Crystallised Lifeforce;36;High
Ancestor;2023-09-03;Chaos Orb;Vivid Crystallised Lifeforce;37;High
Ancestor;2023-09-04;Chaos Orb;Vivid Crystallised Lifeforce;35.171;High
Ancestor;2023-09-05;Chaos Orb;Vivid Crystallised Lifeforce;34;High
Ancestor;2023-09-06;Chaos Orb;Vivid Crystallised Lifeforce;29.435;High
Ancestor;2023-09-07;Chaos Orb;Vivid Crystallised Lifeforce;27.5;High
Ancestor;2023-09-08;Chaos Orb;Vivid Crystallised Lifeforce;27.725;High
Ancestor;2023-09-09;Chaos Orb;Vivid Crystallised Lifeforce;27.975;High
Ancestor;2023-09-10;Chaos Orb;Vivid Crystallised Lifeforce;28;High
Ancestor;2023-09-11;Chaos Orb;Vivid Crystallised Lifeforce;29;High
Ancestor;2023-09-12;Chaos Orb;Vivid Crystallised Lifeforce;28.992;High
Ancestor;2023-09-13;Chaos Orb;Vivid Crystallised Lifeforce;28.465;High
Ancestor;2023-09-14;Chaos Orb;Vivid Crystallised Lifeforce;24.7032;High
Ancestor;2023-09-15;Chaos Orb;Vivid Crystallised Lifeforce;22.78673;High
Ancestor;2023-09-16;Chaos Orb;Vivid Crystallised Lifeforce;23.16056;High
Ancestor;2023-09-17;Chaos Orb;Vivid Crystallised Lifeforce;23.20325;High
Ancestor;2023-09-18;Chaos Orb;Vivid Crystallised Lifeforce;22.79011;High
Ancestor;2023-09-19;Chaos Orb;Vivid Crystallised Lifeforce;22.71943;High
Ancestor;2023-09-20;Chaos Orb;Vivid Crystallised Lifeforce;19.45768;High
Ancestor;2023-09-21;Chaos Orb;Vivid Crystallised Lifeforce;18.612;High
Ancestor;2023-09-22;Chaos Orb;Vivid Crystallised Lifeforce;17.7451;High
Ancestor;2023-09-23;Chaos Orb;Vivid Crystallised Lifeforce;18.08143;High
Ancestor;2023-09-24;Chaos Orb;Vivid Crystallised Lifeforce;18.328;High
Ancestor;2023-09-25;Chaos Orb;Vivid Crystallised Lifeforce;18.14928;High
Ancestor;2023-09-26;Chaos Orb;Vivid Crystallised Lifeforce;17.8717;High
Ancestor;2023-09-27;Chaos Orb;Vivid Crystallised Lifeforce;17.81684;High
Ancestor;2023-09-28;Chaos Orb;Vivid Crystallised Lifeforce;17.724;High
Ancestor;2023-09-29;Chaos Orb;Vivid Crystallised Lifeforce;17.302;High
Ancestor;2023-09-30;Chaos Orb;Vivid Crystallised Lifeforce;16.88;High
Ancestor;2023-10-01;Chaos Orb;Vivid Crystallised Lifeforce;16.51973;High
Ancestor;2023-10-02;Chaos Orb;Vivid Crystallised Lifeforce;16.32146;High
Ancestor;2023-10-03;Chaos Orb;Vivid Crystallised Lifeforce;16.112;High
Ancestor;2023-10-04;Chaos Orb;Vivid Crystallised Lifeforce;16.20528;High
Ancestor;2023-10-05;Chaos Orb;Vivid Crystallised Lifeforce;16.02882;High
Ancestor;2023-10-06;Chaos Orb;Vivid Crystallised Lifeforce;15.79242;High
Ancestor;2023-10-07;Chaos Orb;Vivid Crystallised Lifeforce;15.68573;High
Ancestor;2023-10-08;Chaos Orb;Vivid Crystallised Lifeforce;16.06736;High
Ancestor;2023-10-09;Chaos Orb;Vivid Crystallised Lifeforce;16.06536;High
Ancestor;2023-10-10;Chaos Orb;Vivid Crystallised Lifeforce;16.01148;High
Ancestor;2023-10-11;Chaos Orb;Vivid Crystallised Lifeforce;16.02155;High
Ancestor;2023-10-12;Chaos Orb;Vivid Crystallised Lifeforce;15.98104;High
Ancestor;2023-10-13;Chaos Orb;Vivid Crystallised Lifeforce;15.88113;High
Ancestor;2023-10-14;Chaos Orb;Vivid Crystallised Lifeforce;15.84422;High
Ancestor;2023-10-15;Chaos Orb;Vivid Crystallised Lifeforce;15.49331;High
Ancestor;2023-10-16;Chaos Orb;Vivid Crystallised Lifeforce;15.2975;High
Ancestor;2023-10-17;Chaos Orb;Vivid Crystallised Lifeforce;14.77;High
Ancestor;2023-10-18;Chaos Orb;Vivid Crystallised Lifeforce;14.53576;High
Ancestor;2023-10-19;Chaos Orb;Vivid Crystallised Lifeforce;13.926;High
Ancestor;2023-10-20;Chaos Orb;Vivid Crystallised Lifeforce;12.44133;High
Ancestor;2023-10-21;Chaos Orb;Vivid Crystallised Lifeforce;12.11984;High
Ancestor;2023-10-22;Chaos Orb;Vivid Crystallised Lifeforce;11.75748;High
Ancestor;2023-10-23;Chaos Orb;Vivid Crystallised Lifeforce;11.6844;High
Ancestor;2023-10-24;Chaos Orb;Vivid Crystallised Lifeforce;11.4675;High
Ancestor;2023-10-25;Chaos Orb;Vivid Crystallised Lifeforce;11.14391;High
Ancestor;2023-10-26;Chaos Orb;Vivid Crystallised Lifeforce;10.82532;High
Ancestor;2023-10-27;Chaos Orb;Vivid Crystallised Lifeforce;10.2582;High
Ancestor;2023-10-28;Chaos Orb;Vivid Crystallised Lifeforce;9.78949;High
Ancestor;2023-10-29;Chaos Orb;Vivid Crystallised Lifeforce;10.20858;High
Ancestor;2023-10-30;Chaos Orb;Vivid Crystallised Lifeforce;10.425;High
Ancestor;2023-10-31;Chaos Orb;Vivid Crystallised Lifeforce;10.4225;High
Ancestor;2023-11-01;Chaos Orb;Vivid Crystallised Lifeforce;9.70776;High
Ancestor;2023-11-02;Chaos Orb;Vivid Crystallised Lifeforce;9.38125;High
Ancestor;2023-11-03;Chaos Orb;Vivid Crystallised Lifeforce;9.591;High
Ancestor;2023-11-04;Chaos Orb;Vivid Crystallised Lifeforce;9.7161;High
Ancestor;2023-11-05;Chaos Orb;Vivid Crystallised Lifeforce;9.9982;High
Ancestor;2023-11-06;Chaos Orb;Vivid Crystallised Lifeforce;10.39164;High
Ancestor;2023-11-07;Chaos Orb;Vivid Crystallised Lifeforce;11.1756;High
Ancestor;2023-11-08;Chaos Orb;Vivid Crystallised Lifeforce;11.4675;High
Ancestor;2023-11-09;Chaos Orb;Vivid Crystallised Lifeforce;11.41746;High
Ancestor;2023-11-10;Chaos Orb;Vivid Crystallised Lifeforce;11.11305;High
Ancestor;2023-11-11;Chaos Orb;Vivid Crystallised Lifeforce;10.88287;High
Ancestor;2023-11-12;Chaos Orb;Vivid Crystallised Lifeforce;11.0505;High
Ancestor;2023-11-13;Chaos Orb;Vivid Crystallised Lifeforce;11.11931;High
Ancestor;2023-11-14;Chaos Orb;Vivid Crystallised Lifeforce;10.82532;High
Ancestor;2023-11-15;Chaos Orb;Vivid Crystallised Lifeforce;10.842;High
Ancestor;2023-11-16;Chaos Orb;Vivid Crystallised Lifeforce;10.77528;High
Ancestor;2023-11-17;Chaos Orb;Vivid Crystallised Lifeforce;10.77945;High
Ancestor;2023-11-18;Chaos Orb;Vivid Crystallised Lifeforce;11.2173;High
Ancestor;2023-11-19;Chaos Orb;Vivid Crystallised Lifeforce;11.4675;High
Ancestor;2023-11-20;Chaos Orb;Vivid Crystallised Lifeforce;11.3007;High
Ancestor;2023-11-21;Chaos Orb;Vivid Crystallised Lifeforce;11.259;High
Ancestor;2023-11-22;Chaos Orb;Vivid Crystallised Lifeforce;11.40495;High
Ancestor;2023-11-23;Chaos Orb;Vivid Crystallised Lifeforce;11.3841;High
Ancestor;2023-11-24;Chaos Orb;Vivid Crystallised Lifeforce;11.0505;High
Ancestor;2023-11-25;Chaos Orb;Vivid Crystallised Lifeforce;11.1339;High
Ancestor;2023-11-26;Chaos Orb;Vivid Crystallised Lifeforce;11.5092;High
Ancestor;2023-11-27;Chaos Orb;Vivid Crystallised Lifeforce;11.60094;High
Ancestor;2023-11-28;Chaos Orb;Vivid Crystallised Lifeforce;11.5926;High
Ancestor;2023-11-29;Chaos Orb;Vivid Crystallised Lifeforce;11.26725;High
Ancestor;2023-11-30;Chaos Orb;Vivid Crystallised Lifeforce;11.11873;High
Ancestor;2023-12-01;Chaos Orb;Vivid Crystallised Lifeforce;11.016;High
Ancestor;2023-12-02;Chaos Orb;Vivid Crystallised Lifeforce;10.8;High
Ancestor;2023-12-03;Chaos Orb;Vivid Crystallised Lifeforce;9.6;High
Ancestor;2023-12-04;Chaos Orb;Vivid Crystallised Lifeforce;9.57577;High
Ancestor;2023-12-05;Chaos Orb;Vivid Crystallised Lifeforce;8.855;High
Ancestor;2023-08-19;Timeless Templar Splinter;Chaos Orb;1;High
Ancestor;2023-08-20;Timeless Templar Splinter;Chaos Orb;0.69;High
Ancestor;2023-08-21;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-08-22;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-08-23;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-08-24;Timeless Templar Splinter;Chaos Orb;0.32311;High
Ancestor;2023-08-25;Timeless Templar Splinter;Chaos Orb;0.31446;High
Ancestor;2023-08-26;Timeless Templar Splinter;Chaos Orb;0.31456;High
Ancestor;2023-08-27;Timeless Templar Splinter;Chaos Orb;0.29776;High
Ancestor;2023-08-28;Timeless Templar Splinter;Chaos Orb;0.32263;High
Ancestor;2023-08-29;Timeless Templar Splinter;Chaos Orb;0.32346;High
Ancestor;2023-08-30;Timeless Templar Splinter;Chaos Orb;0.32797;High
Ancestor;2023-08-31;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-01;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-02;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-03;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-04;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-05;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-06;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-07;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-08;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-09;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-10;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-11;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-12;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-13;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-14;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-15;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-16;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-17;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-18;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-19;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-20;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-21;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-22;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-23;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-24;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-25;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-26;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-27;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-28;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-29;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-09-30;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-01;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-02;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-03;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-04;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-05;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-06;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-07;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-08;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-09;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-10;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-11;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-12;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-13;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-14;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-15;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-16;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-17;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-18;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-19;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-20;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-21;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-22;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-23;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-24;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-25;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-26;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-27;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-28;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-29;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-30;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-10-31;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-01;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-02;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-03;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-04;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-05;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-06;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-07;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-08;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-09;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-10;Timeless Templar Splinter;Chaos Orb;0.5;High
Ancestor;2023-11-11;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-12;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-13;Timeless Templar Splinter;Chaos Orb;0.43333;High
Ancestor;2023-11-14;Timeless Templar Splinter;Chaos Orb;0.45833;High
Ancestor;2023-11-15;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-16;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-17;Timeless Templar Splinter;Chaos Orb;0.33333;High
Ancestor;2023-11-18;Timeless Templar Splinter;Chaos Orb;0.33333;High
